observationTimeUtcIso,Date,Time,Weekday,precip1Hour,precip24Hour,precip6Hour,pressureChange,relativeHumidity,wxPhraseCode,iconCode,snow1Hour,snow24Hour,snow6Hour,temperature,temperatureChange24Hour,temperatureDewPoint,temperatureFeelsLike,temperatureMax24Hour,temperatureMin24Hour,uvIndex,visibility,windGust,windSpeed
2018-10-18T18:20:00+0000,2018-10-18,18:20:00,4,0,0.1,0,0.1,81.3,3100,31,0,0,0,11.1,-1.5,8.1,10.1,15.4,8.8,0,13.1,null,9
2018-10-18T19:20:00+0000,2018-10-18,19:20:00,4,0,0,0,0.5,87,3100,31,0,0,0,10.1,-1.8,8.1,9,15.4,8.8,0,12.9,null,8.6
2018-10-18T20:20:00+0000,2018-10-18,20:20:00,4,0,0,0,0.6,86.7,3100,31,0,0,0,9.6,-2.2,7.5,8.3,15.4,8.8,0,13,null,8.6
2018-10-18T21:20:00+0000,2018-10-18,21:20:00,4,0,0,0,0.5,87,3100,31,0,0,0,8.6,-2.6,6.6,7.4,15.4,8.6,0,12.2,null,8.3
2018-10-18T22:20:00+0000,2018-10-18,22:20:00,4,0,0,0,0.3,88.5,3100,31,0,0,0,8,-2.8,6.1,7,15.4,8,0,12.8,null,6.1
2018-10-18T23:20:00+0000,2018-10-18,23:20:00,4,0,0,0,0.1,87,3100,31,0,0,0,6.9,-3.4,4.9,6.3,15.4,6.9,0,11.8,null,4.7
2018-10-19T00:20:00+0000,2018-10-19,00:20:00,5,0,0,0,-0.3,90.9,3100,31,0,0,0,5.9,-3.7,4.6,5.9,15.4,5.9,0,10.5,null,3.2
2018-10-19T01:20:00+0000,2018-10-19,01:20:00,5,0,0,0,-0.3,92.6,3100,31,0,0,0,5.6,-3.7,4.5,5.6,15.4,5.6,0,9.1,null,3.6
2018-10-19T02:20:00+0000,2018-10-19,02:20:00,5,0,0,0,-0.3,92,3100,31,0,0,0,5.1,-3.7,4,5.1,15.4,5.1,0,9.8,null,3.2
2018-10-19T03:20:00+0000,2018-10-19,03:20:00,5,0,0,0,-0.3,92.8,3100,31,0,0,0,4.6,-3.7,3.6,4.6,15.4,4.6,0,9.4,null,2.9
2018-10-19T04:20:00+0000,2018-10-19,04:20:00,5,0,0,0,-0.3,92.8,3300,33,0,0,0,4.1,-3.5,3.1,4.1,15.4,4.1,0,10.4,null,3.2
2018-10-19T05:20:00+0000,2018-10-19,05:20:00,5,0,0,0,-0.3,94.5,3100,31,0,0,0,3.9,-3.3,3.1,3.9,15.4,3.9,0,10.8,null,2.5
2018-10-19T06:20:00+0000,2018-10-19,06:20:00,5,0,0,0,0,93.8,2000,20,0,0,0,3.6,-3.1,2.6,3.6,15.4,3.5,0,1.9,null,2.5
2018-10-19T07:20:00+0000,2018-10-19,07:20:00,5,0,0,0,0.3,93.5,2000,20,0,0,0,4.3,-2.7,3.4,4.3,15.4,3.5,0,2.4,null,2.5
2018-10-19T08:20:00+0000,2018-10-19,08:20:00,5,0,0,0,0.7,91.9,3000,30,0,0,0,6.6,-2,5.4,6.6,15.4,3.5,0,11.1,null,1.8
2018-10-19T09:20:00+0000,2018-10-19,09:20:00,5,0,0,0,0.7,90.1,3200,32,0,0,0,8.4,-1.3,6.9,8.4,15.4,3.5,1,10.7,null,1.1
2018-10-19T10:20:00+0000,2018-10-19,10:20:00,5,0,0,0,0.5,80.1,3200,32,0,0,0,11,-0.8,7.6,11,15.4,3.5,2,11.7,null,1.4
2018-10-19T11:20:00+0000,2018-10-19,11:20:00,5,0,0,0,0.1,64,3200,32,0,0,0,13.5,0,6.9,13.5,15.4,3.5,2,12.2,null,2.9
2018-10-19T12:20:00+0000,2018-10-19,12:20:00,5,0,0,0,-0.2,59.3,3200,32,0,0,0,14.9,0.3,7,14.9,15.4,3.5,2,11.1,null,4.3
2018-10-19T13:20:00+0000,2018-10-19,13:20:00,5,0,0,0,-0.3,57.6,3200,32,0,0,0,15.4,0.1,7.1,15.4,15.4,3.5,2,12.5,null,6.5
2018-10-19T14:20:00+0000,2018-10-19,14:20:00,5,0,0,0,-0.5,57.7,3200,32,0,0,0,15.3,-0.1,7.1,15.3,15.4,3.5,1,12.5,null,6.5
2018-10-19T15:20:00+0000,2018-10-19,15:20:00,5,0,0,0,-0.2,59.1,3200,32,0,0,0,15.6,0.3,7.6,15.6,15.8,3.5,0,11.8,null,5.8
2018-10-19T16:20:00+0000,2018-10-19,16:20:00,5,0,0,0,0.3,63.4,3400,34,0,0,0,14.3,0.3,7.5,14.3,15.8,3.5,0,13.1,null,3.6
2018-10-19T17:20:00+0000,2018-10-19,17:20:00,5,0,0,0,1,69.7,3100,31,0,0,0,12.6,0,7.3,12.6,15.8,3.5,0,12.4,null,3.2
2018-10-19T18:20:00+0000,2018-10-19,18:20:00,5,0,0,0,1.4,80.3,3100,31,0,0,0,10.4,-0.5,7.1,10.4,15.8,3.5,0,12.6,null,1.1
2018-10-19T19:20:00+0000,2018-10-19,19:20:00,5,0,0,0,1.4,84.1,3100,31,0,0,0,9.3,-0.4,6.8,9.3,15.8,3.5,0,11.8,null,2.5
2018-10-19T20:20:00+0000,2018-10-19,20:20:00,5,0,0,0,0.9,88.2,3100,31,0,0,0,8.3,-0.7,6.5,8.3,15.8,3.5,0,11,null,1.4
2018-10-19T21:20:00+0000,2018-10-19,21:20:00,5,0,0,0,0.7,89.6,3100,31,0,0,0,7.6,-0.6,6.1,7.6,15.8,3.5,0,9.4,null,2.5
2018-10-19T22:20:00+0000,2018-10-19,22:20:00,5,0,0,0,0.6,92.3,3100,31,0,0,0,6.8,-0.7,5.6,6.8,15.8,3.5,0,9.4,null,2.9
2018-10-19T23:20:00+0000,2018-10-19,23:20:00,5,0,0,0,0.8,91.8,3100,31,0,0,0,6.3,-0.4,5.1,6.3,15.8,3.5,0,8,null,2.2
2018-10-20T00:20:00+0000,2018-10-20,00:20:00,6,0,0,0,0.8,95.3,3100,31,0,0,0,5.8,-0.2,5.1,5.8,15.8,3.5,0,8.2,null,1.8
2018-10-20T01:20:00+0000,2018-10-20,01:20:00,6,0,0,0,0.7,96.7,3100,31,0,0,0,5.8,0.1,5.3,5.8,15.8,3.5,0,8,null,2.2
2018-10-20T02:20:00+0000,2018-10-20,02:20:00,6,0,0,0,0.4,97.2,3300,33,0,0,0,5.3,0.1,4.9,5.3,15.8,3.5,0,8,null,2.5
2018-10-20T03:20:00+0000,2018-10-20,03:20:00,6,0,0,0,0.4,96.3,2900,29,0,0,0,5.4,0.3,4.8,5.4,15.8,3.5,0,8,null,2.5
2018-10-20T04:20:00+0000,2018-10-20,04:20:00,6,0,0,0,0.4,94.2,2900,29,0,0,0,5.1,0.5,4.3,5.1,15.8,3.5,0,8,null,2.2
2018-10-20T05:20:00+0000,2018-10-20,05:20:00,6,0,0,0,0.9,96.2,2900,29,0,0,0,4.8,0.4,4.1,4.8,15.8,3.5,0,8,null,2.2
2018-10-20T06:20:00+0000,2018-10-20,06:20:00,6,0,0,0,1.2,97.2,2900,29,0,0,0,4.3,0.4,3.9,4.3,15.8,3.5,0,8,null,1.4
2018-10-20T07:20:00+0000,2018-10-20,07:20:00,6,0,0,0,1.4,98.1,3000,30,0,0,0,4.9,0.3,4.6,4.9,15.8,4.1,0,8,null,2.5
2018-10-20T08:20:00+0000,2018-10-20,08:20:00,6,0,0,0,1.3,99.4,3000,30,0,0,0,6.8,0.1,6.6,6.8,15.8,4.3,0,8.9,null,2.9
2018-10-20T09:20:00+0000,2018-10-20,09:20:00,6,0,0,0,0.8,95.1,3200,32,0,0,0,9.6,0.6,8.9,9.6,15.8,4.3,1,9.3,null,4.3
2018-10-20T10:20:00+0000,2018-10-20,10:20:00,6,0,0,0,0.4,83.3,3200,32,0,0,0,12.1,0.8,9.5,12.1,15.8,4.3,2,10.3,null,3.6
2018-10-20T11:20:00+0000,2018-10-20,11:20:00,6,0,0,0,0.2,69.7,3200,32,0,0,0,15.5,1.1,10,15.5,15.8,4.3,2,11.7,null,6.8
2018-10-20T12:20:00+0000,2018-10-20,12:20:00,6,0,0,0,-0.1,65.3,3200,32,0,0,0,17.1,1.3,10.6,17.1,17.1,4.3,2,12.6,null,10.1
2018-10-20T13:20:00+0000,2018-10-20,13:20:00,6,0,0,0,-0.4,61.6,3200,32,0,0,0,17.8,1.4,10.3,17.6,17.8,4.3,2,11.7,null,11.9
2018-10-20T14:20:00+0000,2018-10-20,14:20:00,6,0,0,0,-1,61.5,3200,32,0,0,0,17.6,1.3,10.1,17.6,17.8,4.3,1,11.5,null,10.4
2018-10-20T15:20:00+0000,2018-10-20,15:20:00,6,0,0,0,-1,64.3,3200,32,0,0,0,17.1,0.8,10.4,17.1,17.8,4.3,0,13.1,null,10.1
2018-10-20T16:20:00+0000,2018-10-20,16:20:00,6,0,0,0,-0.8,70.4,3200,32,0,0,0,15.9,0.8,10.5,15.6,17.8,4.3,0,12.3,null,9
2018-10-20T17:20:00+0000,2018-10-20,17:20:00,6,0,0,0,-0.3,75.3,3100,31,0,0,0,14.6,1.1,10.1,14.6,17.8,4.3,0,10.8,null,6.5
2018-10-20T18:20:00+0000,2018-10-20,18:20:00,6,0,0,0,0.1,83.7,3100,31,0,0,0,12.6,1.2,9.9,12.6,17.8,4.3,0,10.4,null,2.5
2018-10-20T19:20:00+0000,2018-10-20,19:20:00,6,0,0,0,0.2,90.4,3100,31,0,0,0,11.6,1.3,10.1,11.6,17.8,4.3,0,8,null,3.2
2018-10-20T20:20:00+0000,2018-10-20,20:20:00,6,0,0,0,-0.1,95,3100,31,0,0,0,10.6,1.4,10,10.6,17.8,4.3,0,8,null,3.2
2018-10-20T21:20:00+0000,2018-10-20,21:20:00,6,0,0,0,-0.4,96,3100,31,0,0,0,10.1,1.4,9.5,10.1,17.8,4.3,0,8,null,2.9
2018-10-20T22:20:00+0000,2018-10-20,22:20:00,6,0,0,0,-0.6,97,3100,31,0,0,0,9.4,1.4,8.9,9.4,17.8,4.3,0,8,null,2.9
2018-10-20T23:20:00+0000,2018-10-20,23:20:00,6,0,0,0,-0.5,99.8,3100,31,0,0,0,8.8,1.4,8.8,8.8,17.8,4.3,0,8,null,3.2
2018-10-21T00:20:00+0000,2018-10-21,00:20:00,7,0,0,0,-0.6,100,3100,31,0,0,0,8.3,1.4,8.3,8.3,17.8,4.3,0,8,null,3.2
2018-10-21T01:20:00+0000,2018-10-21,01:20:00,7,0,0,0,-0.8,98.6,3100,31,0,0,0,8,1.3,7.8,8,17.8,4.3,0,8,null,2.5
2018-10-21T02:20:00+0000,2018-10-21,02:20:00,7,0,0,0,-1,99.1,3100,31,0,0,0,7.3,1.2,7.1,7.3,17.8,4.3,0,8,null,2.9
2018-10-21T03:20:00+0000,2018-10-21,03:20:00,7,0,0,0,-1.2,99.9,3300,33,0,0,0,6.8,0.8,6.8,6.8,17.8,4.3,0,8,null,1.8
2018-10-21T04:20:00+0000,2018-10-21,04:20:00,7,0,0,0,-1.1,98.6,2900,29,0,0,0,6.3,0.7,6.1,6.3,17.8,4.3,0,8,null,1.8
2018-10-21T05:20:00+0000,2018-10-21,05:20:00,7,0,0,0,-0.7,100,2900,29,0,0,0,6.4,0.9,6.4,6.4,17.8,4.3,0,8,null,2.5
2018-10-21T06:20:00+0000,2018-10-21,06:20:00,7,0,0,0,-0.2,100,2900,29,0,0,0,6.3,1.1,6.3,6.3,17.8,4.3,0,8,null,4.3
2018-10-21T07:20:00+0000,2018-10-21,07:20:00,7,0,0,0,0,100,3400,34,0,0,0,6.5,0.9,6.5,6.5,17.8,4.8,0,8,null,3.2
2018-10-21T08:20:00+0000,2018-10-21,08:20:00,7,0,0,0,0.2,100,3400,34,0,0,0,7.8,0.6,7.8,7.8,17.8,6.1,0,8,null,3.6
2018-10-21T09:20:00+0000,2018-10-21,09:20:00,7,0,0,0,-0.1,99.7,3000,30,0,0,0,9.6,0.1,9.6,9.1,17.8,6.1,1,8,null,5.8
2018-10-21T10:20:00+0000,2018-10-21,10:20:00,7,0,0,0,-0.3,86.3,3400,34,0,0,0,13,0.5,10.8,12.5,17.8,6.1,1,9.8,null,8.3
2018-10-21T11:20:00+0000,2018-10-21,11:20:00,7,0,0,0,-0.6,77.2,3200,32,0,0,0,15.4,-0.1,11.5,15.1,17.8,6.1,2,10.3,null,10.1
2018-10-21T12:20:00+0000,2018-10-21,12:20:00,7,0,0,0,-0.6,72.5,3200,32,0,0,0,16.9,-0.1,12,16.9,17.8,6.1,2,12.1,null,9.7
2018-10-21T13:20:00+0000,2018-10-21,13:20:00,7,0,0,0,-0.6,66.8,3200,32,0,0,0,17.6,-0.1,11.5,17.6,17.8,6.1,1,12,null,11.2
2018-10-21T14:20:00+0000,2018-10-21,14:20:00,7,0,0,0,-1,61.5,3200,32,0,0,0,18.3,0.3,10.8,18.3,18.3,6.1,1,12.5,null,11.5
2018-10-21T15:20:00+0000,2018-10-21,15:20:00,7,0,0,0,-0.9,63.4,3200,32,0,0,0,18.1,0.6,11.1,18.1,18.4,6.1,0,11.9,null,10.4
2018-10-21T16:20:00+0000,2018-10-21,16:20:00,7,0,0,0,-0.6,70.6,3000,30,0,0,0,16.8,0.4,11.4,16.8,18.4,6.1,0,12.3,null,8.6
2018-10-21T17:20:00+0000,2018-10-21,17:20:00,7,0,0,0,0.3,76.6,2900,29,0,0,0,15.3,0.3,11.1,15.3,18.4,6.1,0,13.8,null,7.9
2018-10-21T18:20:00+0000,2018-10-21,18:20:00,7,0,0,0,1.1,82.1,2900,29,0,0,0,14.4,0.9,11.4,14.4,18.4,6.1,0,12.9,null,6.5
2018-10-21T19:20:00+0000,2018-10-21,19:20:00,7,0,0,0,1.7,80.3,2700,27,0,0,0,14.8,1.7,11.4,14.5,18.4,6.1,0,12.6,null,9
2018-10-21T20:20:00+0000,2018-10-21,20:20:00,7,0,0,0,1.8,79.4,2600,26,0,0,0,14.9,2.2,11.4,13.9,18.4,6.1,0,10.7,null,15.5
2018-10-21T21:20:00+0000,2018-10-21,21:20:00,7,0,0,0,1.9,83.6,1100,11,0,0,0,13.4,1.8,10.6,11.6,18.4,6.1,0,11.3,null,20.2
2018-10-21T22:20:00+0000,2018-10-21,22:20:00,7,0.2,0.2,0.2,2.2,80.9,2600,26,0,0,0,12.3,1.5,9.1,10.3,18.4,6.1,0,12.5,null,19.4
2018-10-21T23:20:00+0000,2018-10-21,23:20:00,7,0,0.2,0.2,2.4,74.1,2700,27,0,0,0,11.6,1.5,7.3,9.8,18.4,6.1,0,13.5,null,17.6
2018-10-22T00:20:00+0000,2018-10-22,00:20:00,1,0,0.2,0.2,2.3,72.2,2700,27,0,0,0,11.4,1.7,6.6,9.4,18.4,6.1,0,13,null,16.9
2018-10-22T01:20:00+0000,2018-10-22,01:20:00,1,0,0.2,0.2,1.9,70.1,2700,27,0,0,0,10.8,1.5,5.6,8.8,18.4,6.1,0,13,null,15.5
2018-10-22T02:20:00+0000,2018-10-22,02:20:00,1,0,0.2,0.2,1.8,71.1,2900,29,0,0,0,9.6,1.3,4.8,7.5,18.4,6.1,0,12.8,null,16.2
2018-10-22T03:20:00+0000,2018-10-22,03:20:00,1,0,0.2,0.2,1.8,73.9,2900,29,0,0,0,8.6,0.9,4.1,6.1,18.4,6.1,0,12.1,null,15.8
2018-10-22T04:20:00+0000,2018-10-22,04:20:00,1,0,0.2,0,1.8,74.6,3300,33,0,0,0,7.9,0.8,3.6,5.8,18.4,6.1,0,12.1,null,11.5
2018-10-22T05:20:00+0000,2018-10-22,05:20:00,1,0,0.2,0,1.8,78.7,3100,31,0,0,0,6.9,0.2,3.5,5.6,18.4,6.1,0,12.3,null,6.5
2018-10-22T06:20:00+0000,2018-10-22,06:20:00,1,0,0.2,0,2,78.6,3100,31,0,0,0,6.4,0,3,5.1,18.4,6.1,0,11.1,null,6.5
2018-10-22T07:20:00+0000,2018-10-22,07:20:00,1,0,0.2,0,2.2,78,3200,32,0,0,0,6.3,-0.1,2.6,5.1,18.4,6.1,0,11.7,null,6.1
2018-10-22T08:20:00+0000,2018-10-22,08:20:00,1,0,0.2,0,2.2,78.3,3200,32,0,0,0,7.3,-0.2,3.8,6.1,18.4,6.1,0,11.7,null,6.5
2018-10-22T09:20:00+0000,2018-10-22,09:20:00,1,0,0.2,0,1.8,68.6,3200,32,0,0,0,9.4,-0.3,3.9,8,18.4,6.1,1,11.8,null,9.4
2018-10-22T10:20:00+0000,2018-10-22,10:20:00,1,0,0.2,0,1.1,59.3,3200,32,0,0,0,11.5,-0.9,3.8,9.9,18.4,6.1,1,11.4,null,13.7
2018-10-22T11:20:00+0000,2018-10-22,11:20:00,1,0,0.2,0,0.7,55.4,3200,32,0,0,0,12.5,-1.7,3.8,10.9,18.4,6.1,2,11.4,null,16.2
2018-10-22T12:20:00+0000,2018-10-22,12:20:00,1,0,0.2,0,0.2,52.1,3200,32,0,0,0,13.1,-2.2,3.5,11.6,18.4,6.1,2,12,null,15.8
2018-10-22T13:20:00+0000,2018-10-22,13:20:00,1,0,0.2,0,-0.1,50.6,3200,32,0,0,0,13.6,-2.3,3.5,12.3,18.4,6.1,1,11.7,null,15.1
2018-10-22T14:20:00+0000,2018-10-22,14:20:00,1,0,0.2,0,-0.4,52.4,3200,32,0,0,0,13.4,-2.8,3.9,12.1,18.4,6.1,1,13.1,null,14.4
2018-10-22T15:20:00+0000,2018-10-22,15:20:00,1,0,0.2,0,-0.3,49.9,3200,32,0,0,0,13.1,-2.8,3,12.1,18.1,6.1,0,11.6,null,12.2
2018-10-22T16:20:00+0000,2018-10-22,16:20:00,1,0,0.2,0,-0.1,54.6,3200,32,0,0,0,11.8,-2.9,3,11,17,6.1,0,11.4,null,8.6
2018-10-22T17:20:00+0000,2018-10-22,17:20:00,1,0,0.2,0,0.2,61.5,3100,31,0,0,0,9.9,-3.1,2.9,9.9,15.4,6.1,0,12.1,null,4
2018-10-22T18:20:00+0000,2018-10-22,18:20:00,1,0,0.2,0,0.4,73.3,3100,31,0,0,0,7.9,-3.7,3.4,7.4,15,6.1,0,11.7,null,4.7
2018-10-22T19:20:00+0000,2018-10-22,19:20:00,1,0,0.2,0,0.4,78.5,3100,31,0,0,0,7,-4.4,3.5,7,15,6.1,0,11,null,3.6
2018-10-22T20:20:00+0000,2018-10-22,20:20:00,1,0,0.2,0,0.3,83,3100,31,0,0,0,6.6,-4.7,4,6,15,6.1,0,10.9,null,4.7
2018-10-22T21:20:00+0000,2018-10-22,21:20:00,1,0,0.2,0,0,84.8,3100,31,0,0,0,6.4,-3.9,4,5.5,13.5,6.1,0,11,null,5.4
2018-10-22T22:20:00+0000,2018-10-22,22:20:00,1,0,0,0,-0.5,85.9,3100,31,0,0,0,6.1,-3.4,4,4.8,13.5,6.1,0,10.4,null,6.5
2018-10-22T23:20:00+0000,2018-10-22,23:20:00,1,0,0,0,-1,87,3100,31,0,0,0,5.5,-3.4,3.5,4.1,13.5,5.5,0,11.1,null,6.1
2018-10-23T00:20:00+0000,2018-10-23,00:20:00,2,0,0,0,-1.6,86.2,3100,31,0,0,0,5.6,-3.2,3.5,3.9,13.5,5.4,0,10.9,null,7.6
2018-10-23T01:20:00+0000,2018-10-23,01:20:00,2,0,0,0,-1.8,88.9,3100,31,0,0,0,5.6,-2.9,3.9,4,13.5,5.3,0,10.6,null,7.2
2018-10-23T02:20:00+0000,2018-10-23,02:20:00,2,0,0,0,-1.9,89,3100,31,0,0,0,5.6,-2.3,4.1,3.6,13.5,5.3,0,11.4,null,9
2018-10-23T03:20:00+0000,2018-10-23,03:20:00,2,0,0,0,-1.7,88.5,3300,33,0,0,0,5.5,-1.7,3.8,3.6,13.5,5.3,0,11.9,null,8.6
2018-10-23T04:20:00+0000,2018-10-23,04:20:00,2,0,0,0,-1.6,89.8,2900,29,0,0,0,6.1,-0.9,4.6,4.1,13.5,5.3,0,12.8,null,9.7
2018-10-23T05:20:00+0000,2018-10-23,05:20:00,2,0,0,0,-1.6,84.6,2900,29,0,0,0,6.8,-0.1,4.4,4.8,13.5,5.3,0,12.8,null,9.7
2018-10-23T06:20:00+0000,2018-10-23,06:20:00,2,0,0,0,-1.6,87.7,3300,33,0,0,0,6.6,0.2,4.8,4.9,13.5,5.3,0,12.1,null,8.6
2018-10-23T07:20:00+0000,2018-10-23,07:20:00,2,0,0,0,-1.4,86.6,3200,32,0,0,0,7.1,0.5,5.1,5.1,13.5,5.3,0,12.9,null,10.1
2018-10-23T08:20:00+0000,2018-10-23,08:20:00,2,0,0,0,-1.3,80.9,3200,32,0,0,0,8.9,0.9,5.8,6.8,13.5,5.3,0,12.9,null,13
2018-10-23T09:20:00+0000,2018-10-23,09:20:00,2,0,0,0,-1.3,75.8,3200,32,0,0,0,10,0.3,6,8.1,13.5,5.3,1,12.3,null,13
2018-10-23T10:20:00+0000,2018-10-23,10:20:00,2,0,0,0,-1.4,69.6,3200,32,0,0,0,11.8,0.2,6.4,10.1,13.5,5.3,1,13.1,null,15.1
2018-10-23T11:20:00+0000,2018-10-23,11:20:00,2,0,0,0,-1.3,58.4,3200,32,0,0,0,13.6,0.7,5.6,12.3,13.6,5.3,2,12.2,null,16.2
2018-10-23T12:20:00+0000,2018-10-23,12:20:00,2,0,0,0,-1.2,55.8,3200,32,0,0,0,14.8,0.9,6,13.5,14.8,5.3,2,12.5,null,18.7
2018-10-23T13:20:00+0000,2018-10-23,13:20:00,2,0,0,0,-0.9,54.4,3200,32,0,0,0,15.6,1.2,6.5,14.6,15.6,5.3,1,12.4,null,16.6
2018-10-23T14:20:00+0000,2018-10-23,14:20:00,2,0,0,0,-0.8,58.5,3200,32,0,0,0,15.1,1,7,14,15.5,5.3,1,11.8,null,17.3
2018-10-23T15:20:00+0000,2018-10-23,15:20:00,2,0,0,0,-0.6,61.6,3200,32,0,0,0,14.6,0.9,7.4,13.9,15.5,5.3,0,12.2,null,13
2018-10-23T16:20:00+0000,2018-10-23,16:20:00,2,0,0,0,-0.5,66,3200,32,0,0,0,14.1,1.2,7.8,13.1,15.5,5.3,0,12.4,null,13
2018-10-23T17:20:00+0000,2018-10-23,17:20:00,2,0,0,0,-0.1,70.9,3300,33,0,0,0,13.5,1.9,8.3,12.8,15.5,5.3,0,11.9,null,9.7
2018-10-23T18:20:00+0000,2018-10-23,18:20:00,2,0,0,0,0.2,77.5,3100,31,0,0,0,12.9,2.8,9.1,12.3,15.5,5.3,0,11.3,null,9
2018-10-23T19:20:00+0000,2018-10-23,19:20:00,2,0,0,0,0.4,79.2,3100,31,0,0,0,13,3.3,9.5,12.1,15.5,5.3,0,11.3,null,9.7
2018-10-23T20:20:00+0000,2018-10-23,20:20:00,2,0,0,0,0.4,80,3100,31,0,0,0,12.9,3.4,9.5,11.9,15.5,5.3,0,11.3,null,11.2
2018-10-23T21:20:00+0000,2018-10-23,21:20:00,2,0,0,0,0,82.6,3300,33,0,0,0,12.1,3.2,9.3,11.1,15.5,5.3,0,11.9,null,10.1
2018-10-23T22:20:00+0000,2018-10-23,22:20:00,2,0,0,0,-0.3,83.9,3300,33,0,0,0,11.8,3.2,9.1,10.6,15.5,5.3,0,12.1,null,10.4
2018-10-23T23:20:00+0000,2018-10-23,23:20:00,2,0,0,0,-0.4,84.6,2900,29,0,0,0,11.6,3.4,9.1,10.4,15.5,5.3,0,11.2,null,10.4
2018-10-24T00:20:00+0000,2018-10-24,00:20:00,3,0,0,0,-0.5,87.3,3100,31,0,0,0,11.1,3.1,9.1,10.1,15.5,5.3,0,10.4,null,8.6
2018-10-24T01:20:00+0000,2018-10-24,01:20:00,3,0,0,0,-0.5,89.8,3100,31,0,0,0,10.8,2.9,9.1,9.6,15.5,5.5,0,10.2,null,10.1
2018-10-24T02:20:00+0000,2018-10-24,02:20:00,3,0,0,0,-0.6,91.4,3100,31,0,0,0,10.8,2.8,9.5,9.5,15.5,5.5,0,9.6,null,10.1
2018-10-24T03:20:00+0000,2018-10-24,03:20:00,3,0,0,0,-0.5,91.5,3100,31,0,0,0,11,3,9.6,9.9,15.5,5.5,0,9.9,null,9.4
2018-10-24T04:20:00+0000,2018-10-24,04:20:00,3,0,0,0,-0.3,91.4,3300,33,0,0,0,10.6,2.6,9.4,9.6,15.5,6.1,0,10,null,9
2018-10-24T05:20:00+0000,2018-10-24,05:20:00,3,0,0,0,0,95.7,2900,29,0,0,0,10.3,1.9,9.6,9.1,15.5,6.5,0,9.8,null,8.6
2018-10-24T06:20:00+0000,2018-10-24,06:20:00,3,0,0,0,0.2,94.7,2700,27,0,0,0,10.6,2.3,9.9,9.6,15.5,6.6,0,10.4,null,9
2018-10-24T07:20:00+0000,2018-10-24,07:20:00,3,0,0,0,0.4,92.6,2800,28,0,0,0,11.6,2.6,10.6,11,15.5,7.1,0,11.2,null,8.3
2018-10-24T08:20:00+0000,2018-10-24,08:20:00,3,0,0,0,0.7,90.9,2800,28,0,0,0,12.1,1.9,10.6,11,15.5,8.6,0,11.7,null,11.2
2018-10-24T09:20:00+0000,2018-10-24,09:20:00,3,0,0,0,0.6,87.2,2800,28,0,0,0,12.6,1.5,10.6,11.6,15.5,10,1,11.6,null,11.9
2018-10-24T10:20:00+0000,2018-10-24,10:20:00,3,0,0,0,0.5,81.3,3000,30,0,0,0,13.8,1.1,10.6,13,15.5,10.3,1,11.4,null,11.5
2018-10-24T11:20:00+0000,2018-10-24,11:20:00,3,0,0,0,0,72.7,3200,32,0,0,0,15.1,0.8,10.4,14.9,15.5,10.3,2,10.7,null,9.7
2018-10-24T12:20:00+0000,2018-10-24,12:20:00,3,0,0,0,-0.6,67.8,3200,32,0,0,0,16.1,0.7,10.1,15.9,16.1,10.3,2,11.4,null,10.1
2018-10-24T13:20:00+0000,2018-10-24,13:20:00,3,0,0,0,-1.1,62.6,3200,32,0,0,0,16.8,0.7,9.6,16.8,16.8,10.3,1,11.4,null,8.3
2018-10-24T14:20:00+0000,2018-10-24,14:20:00,3,0,0,0,-1.5,62.3,3200,32,0,0,0,16.6,0.8,9.3,16.6,16.9,10.3,1,11.1,null,9.4
2018-10-24T15:20:00+0000,2018-10-24,15:20:00,3,0,0,0,-1.6,64.6,3200,32,0,0,0,15.9,0.6,9.3,15.8,16.9,10.3,0,11.1,null,9.4
2018-10-24T16:20:00+0000,2018-10-24,16:20:00,3,0,0,0,-1.5,70.5,3200,32,0,0,0,14.3,0.1,9,13.6,16.9,10.3,0,11.3,null,10.1
2018-10-24T17:20:00+0000,2018-10-24,17:20:00,3,0,0,0,-1.2,74.2,3100,31,0,0,0,12.5,-0.6,8,12.1,16.9,10.3,0,10.4,null,7.2
2018-10-24T18:20:00+0000,2018-10-24,18:20:00,3,0,0,0,-0.8,81.2,3100,31,0,0,0,10.4,-1.4,7.4,9.9,16.9,10.3,0,10.1,null,6.1
2018-10-24T19:20:00+0000,2018-10-24,19:20:00,3,0,0,0,-0.5,86.4,3100,31,0,0,0,9.6,-1.9,7.6,9.1,16.9,9.6,0,10.1,null,5.8
2018-10-24T20:20:00+0000,2018-10-24,20:20:00,3,0,0,0,-0.6,86.8,3100,31,0,0,0,8.9,-2.3,6.8,8.5,16.9,8.9,0,9,null,5
2018-10-24T21:20:00+0000,2018-10-24,21:20:00,3,0,0,0,-0.5,88.2,3100,31,0,0,0,8.3,-2.2,6.4,8.3,16.9,8.3,0,8.8,null,4.3
2018-10-24T22:20:00+0000,2018-10-24,22:20:00,3,0,0,0,-0.5,89.1,3100,31,0,0,0,8.1,-2.1,6.4,8.1,16.9,7.8,0,8.1,null,4.3
2018-10-24T23:20:00+0000,2018-10-24,23:20:00,3,0,0,0,-0.4,89.5,3100,31,0,0,0,7.6,-2.2,6,7.6,16.9,7.6,0,8,null,3.2
2018-10-25T00:20:00+0000,2018-10-25,00:20:00,4,0,0,0,-0.8,88,2900,29,0,0,0,6.8,-2.4,5,6.8,16.9,6.8,0,8,null,2.9
